idx,AirQualityStation,img_path,Month,Altitude,s5p_path,rural,rural-nearcity,rural-regional,suburban,urban,background,industrial,traffic,tavg,prcp,wspd,pres,tsun,co,so2,pm10,o3,no2
69,STA_ES1820A_68,STA_ES1820A/S2A_MSIL2A_20200715T110621_N0214_R137_T30STH_20200715T140105.npy,13,551.0,STA_ES1820A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13.7,83.0,11.1,1015.5,7140.0,0.1138268156424581,1.755524473846154,6.253333330999999,51.70126227208976,4.531977556269284
70,STA_ES1820A_69,STA_ES1820A/S2A_MSIL2A_20200715T110621_N0214_R137_T30STH_20200715T140105.npy,14,551.0,STA_ES1820A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.8,68.0,8.4,1020.2,7500.0,0.1526954177897574,2.822672062645074,8.322580643225807,48.73967611333333,5.146693653819163
71,STA_ES1557A_70,STA_ES1557A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,8,210.0,STA_ES1557A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.6,72.0,10.7,1016.6,12180.0,0.1006872852233677,1.7988826815642458,8.75726256575419,52.19832402234637,7.803072625698324
72,STA_ES1557A_71,STA_ES1557A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,9,210.0,STA_ES1557A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.3,12.0,11.2,1016.8,16440.0,0.1,1.9635135135135136,13.128243241094593,55.17432432432432,10.086486486486486
73,STA_ES1557A_72,STA_ES1557A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,10,210.0,STA_ES1557A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.5,22.0,10.8,1018.0,14700.0,0.0999999999999999,2.555555555555556,11.431571813211384,53.73170731707317,8.067750677506774
74,STA_ES1557A_73,STA_ES1557A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,11,210.0,STA_ES1557A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.6,20.0,12.2,1020.0,14520.0,0.1015406162464986,1.96218487394958,12.613725487787116,58.84873949579832,9.42717086834734
75,STA_ES1557A_74,STA_ES1557A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,12,210.0,STA_ES1557A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.4,123.0,11.8,1016.7,7320.0,0.1,2.2489795918367346,8.791700676884354,61.56598639455783,8.484353741496598
76,STA_ES1557A_75,STA_ES1557A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,13,210.0,STA_ES1557A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.7,231.0,17.8,1011.2,3240.0,0.1002840909090909,1.9161931818181817,11.18622158833807,60.45738636363637,6.1789772727272725
77,STA_ES1557A_76,STA_ES1557A/S2A_MSIL2A_20200718T112121_N0214_R037_T29TNH_20200718T123331.npy,14,210.0,STA_ES1557A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.4,196.0,14.3,1017.9,5640.0,0.1006793478260869,1.872282608695652,12.283152171820651,56.59782608695652,9.097826086956522
78,STA-CH0002R_77,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,3,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,18.0,8.4,1019.5,4740.0,0.2250551017959183,0.3827274081953867,13.42706773903226,42.67247099880759,16.857524045570653
79,STA-CH0002R_78,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,4,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9,40.0,7.0,1026.1,10140.0,0.2554489517814371,0.534554722263868,20.252332140357144,41.5510014933982,20.86443642845577
80,STA-CH0002R_79,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,6,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.9,60.0,8.8,1013.8,10860.0,0.202784100292887,0.3239910611312849,14.602689995333332,70.09174776107542,11.682873041089389
81,STA-CH0002R_80,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,7,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.2,90.0,10.3,1015.4,11760.0,0.1689313089878542,0.2530619430364372,7.844232253870968,71.23038704068826,8.262093113535762
82,STA-CH0002R_81,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,8,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.1,82.0,7.0,1015.9,17040.0,0.147778829735376,0.3270243354405594,12.039413329333334,76.08098728692738,7.634017198909091
83,STA-CH0002R_82,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,9,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,89.0,8.3,1014.6,17340.0,0.142859594027027,0.3551995926187245,12.564829028709678,84.43714388232338,7.821020213378562
84,STA-CH0002R_83,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,10,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.2,126.0,7.1,1017.1,14760.0,0.1597331533692722,0.1616747295135135,9.67024838483871,63.78347692941655,7.216271173667118
85,STA-CH0002R_84,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,11,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.6,37.0,8.5,1019.4,13440.0,0.1597750346582984,0.1504115919972067,8.437356662000001,56.79369052815088,8.612824577122906
86,STA-CH0002R_85,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,12,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.7,129.0,7.3,1017.1,6660.0,0.1742925989891696,0.136973009271255,8.91628063967742,32.93852550224022,11.493569902024293
87,STA-CH0002R_86,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,13,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2,85.0,8.4,1007.7,2880.0,0.2216608936173184,0.1661626218270571,9.652296663333336,33.49123332959554,14.1004599688424
88,STA-CH0002R_87,STA-CH0002R/S2A_MSIL2A_20190219T103051_N0211_R108_T31TGM_20190219T133225.npy,14,489.0,STA-CH0002R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.7,66.0,10.7,1018.0,2880.0,0.2275836702834008,0.2376379727567567,9.908609674516129,39.02966990159244,14.300128645027028
89,STA_ES1819A_88,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,3,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.4,31.0,7.2,1022.8,11160.0,0.3351752021563342,2.2309973026549863,18.57391304260869,31.38613728006729,13.835579512911051
90,STA_ES1819A_89,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,4,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.1,8.0,7.5,1024.8,13020.0,0.3755656108597285,1.9536953226546003,22.61111111037037,42.399698340362,12.875414779366515
91,STA_ES1819A_90,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,6,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.2,35.0,10.4,1013.4,15000.0,0.550070126227209,1.934922859186536,8.4279999976,71.65876577837308,6.378962128373072
92,STA_ES1819A_91,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,7,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.3,8.0,11.1,1014.5,21540.0,0.4857545839210155,1.843300421339916,11.699999998064516,74.46262341325811,6.370521858533145
93,STA_ES1819A_92,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,8,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.5,1.0,10.6,1014.5,22260.0,0.1701117318435754,2.60655508804742,12.189999998,77.60529986052998,5.689245806634078
94,STA_ES1819A_93,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,9,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,25.8,0.0,10.4,1013.1,22380.0,0.1087537091691394,3.1224783839481267,19.01333333233333,77.74928774928775,7.001141223437945
95,STA_ES1819A_94,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,10,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.3,0.0,9.6,1014.6,21720.0,0.138191632928475,0.7523809519201229,14.870967741612905,72.07827260458839,8.403518264979702
96,STA_ES1819A_95,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,11,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,5.0,8.9,1016.4,18360.0,0.0845140032948929,0.2625201937641357,17.863333332,65.67516129025807,9.906397303602692
97,STA_ES1819A_96,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,12,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.9,22.0,6.8,1017.1,13560.0,0.0907608695652173,0.1650815216576087,16.187096773225807,47.78913043449728,12.810054345489132
98,STA_ES1819A_97,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,13,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.7,83.0,11.1,1015.5,7140.0,0.1057283142389525,0.2861150068162693,7.549999996666667,47.45589887626405,7.29817671516129
99,STA_ES1819A_98,STA_ES1819A/S2A_MSIL2A_20200615T110631_N0214_R137_T30STJ_20200615T135453.npy,14,214.0,STA_ES1819A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.8,68.0,8.4,1020.2,7500.0,0.2036339165275908,0.1864064602422611,12.554838708387097,41.00942126437416,9.816823685935397
100,STA_ES1393A_99,STA_ES1393A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,6,51.0,STA_ES1393A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.5,38.0,16.7,1013.1,16440.0,0.1986403385049365,5.077464788732394,20.80952380952381,74.71468926553672,22.10704225352113
101,STA_ES1393A_100,STA_ES1393A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,7,51.0,STA_ES1393A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.3,0.5,14.3,1014.5,20580.0,0.1544498644986449,4.978319783197832,25.7,75.9106901217862,17.815967523680648
102,STA_ES1393A_101,STA_ES1393A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,8,51.0,STA_ES1393A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,0.5,14.7,1014.2,21780.0,0.1380929487179487,4.549789621318373,30.1,71.34776536312849,19.17902097902098
103,STA_ES1393A_102,STA_ES1393A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,9,51.0,STA_ES1393A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.7,0.0,14.4,1012.6,21540.0,0.224945205479452,4.0588235294117645,32.6,69.24932249322494,22.695238095238096
104,STA_ES1393A_103,STA_ES1393A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,10,51.0,STA_ES1393A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.9,0.0,12.3,1014.7,20400.0,0.252271002710027,3.139566395663957,29.454545454545453,65.01490514905149,18.861601085481684
105,STA_ES1393A_104,STA_ES1393A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,11,51.0,STA_ES1393A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.1,105.0,14.1,1016.3,15360.0,0.3790211864406779,3.5892351274787537,34.5,62.36492220650637,18.741525423728813
106,STA_ES1393A_105,STA_ES1393A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,12,51.0,STA_ES1393A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.3,41.0,11.6,1016.6,15840.0,0.4208446866485013,4.02710027100271,24.11111111111111,48.25915875169606,28.21302578018996
107,STA_ES1393A_106,STA_ES1393A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,13,51.0,STA_ES1393A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.8,19.0,16.6,1012.8,12540.0,0.2113314685314685,3.689510489510489,24.2,43.35953420669578,31.01675977653631
108,STA_ES1393A_107,STA_ES1393A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,14,51.0,STA_ES1393A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.5,30.0,15.7,1019.6,10560.0,0.206608636977058,3.99055330634278,25.9,36.84189189189189,30.16981132075472
109,STA_ES1806A_108,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,3,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.4,15.0,11.4,1021.9,13440.0,0.1721997300944669,1.237449118046133,8.921678321678321,62.57744565217392,8.394308943089431
110,STA_ES1806A_109,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,4,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.8,0.5,10.1,1025.5,15420.0,0.2925644916540212,1.392156862745098,19.64724409448819,70.94242424242424,7.285067873303167
111,STA_ES1806A_110,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,6,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.8,75.0,13.2,1012.2,11760.0,0.3172752808988764,1.5112994350282485,8.804195804195805,90.4817415730337,4.182584269662922
112,STA_ES1806A_111,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,7,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.6,0.5,13.8,1013.5,21840.0,0.3474829931972789,1.037940379403794,9.147896879240164,91.03120759837178,2.6331521739130435
113,STA_ES1806A_112,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,8,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.5,2.0,13.2,1011.7,22800.0,0.3830532212885154,1.152542372881356,19.11188811188812,100.9353023909986,3.59774964838256
114,STA_ES1806A_113,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,9,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.2,10.0,11.9,1010.4,22920.0,0.4238159675236806,1.3387755102040817,23.98110661268556,109.21680216802169,3.676151761517615
115,STA_ES1806A_114,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,10,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.5,16.0,11.5,1013.2,21000.0,0.4159891598915989,1.5332428765264583,14.77867746288799,93.97421981004072,4.294836956521739
116,STA_ES1806A_115,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,11,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.1,46.0,12.4,1016.5,14700.0,0.4318435754189944,1.147919876733436,14.657381615598888,82.59915611814345,4.05774647887324
117,STA_ES1806A_116,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,12,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.8,27.0,8.8,1016.6,13320.0,0.425609756097561,1.0094850948509486,13.104194857916102,65.26294277929155,5.201086956521739
118,STA_ES1806A_117,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,13,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.8,29.0,15.3,1012.4,8100.0,0.4662937062937062,1.0013986013986014,6.906162464985995,57.02240896358544,5.504201680672269
119,STA_ES1806A_118,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,14,795.0,STA_ES1806A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.1,53.0,12.3,1020.5,6420.0,0.353306342780027,1.0,8.390835579514825,52.30340136054422,5.191056910569106
120,STA_ES1270A_119,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,3,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.8,188.0,10.0,1023.0,5160.0,0.4525405405405405,4.882432432432433,19.887567565972976,32.58378378378379,39.12162162162162
121,STA_ES1270A_120,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,4,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,11.4,35.0,8.1,1023.0,11280.0,0.7333283580895522,4.623318385650224,33.89222720415545,29.23134328358209,47.95074626865672
122,STA_ES1270A_121,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,6,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.9,102.0,8.7,1011.9,11100.0,0.7004602509623431,3.2984658298465828,20.47015341502092,56.24825662482567,28.288702928870293
123,STA_ES1270A_122,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,7,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.6,63.0,7.6,1018.2,14580.0,0.4829539295257453,2.350948509485095,20.58418918791892,55.59756097560975,22.93360433604336
124,STA_ES1270A_123,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,8,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.1,60.0,6.3,1015.7,10080.0,0.2479665738161559,1.916434540389972,17.579079496387727,51.46100278551532,21.63091922005571
125,STA_ES1270A_124,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,9,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.7,35.0,5.8,1016.3,13560.0,0.2668016194331983,1.4035087719298245,21.978331089502017,48.29959514170041,18.389221556886227
126,STA_ES1270A_125,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,10,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21.0,28.0,5.9,1017.2,9720.0,0.302330623306233,1.5352303523035231,20.700270635453315,45.84628099173554,18.93495934959349
127,STA_ES1270A_126,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,11,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19.5,38.0,6.1,1019.7,11400.0,0.3872701949860724,1.66016713091922,23.67206703854749,43.977715877437326,23.012534818941504
128,STA_ES1270A_127,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,12,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.3,158.0,6.3,1015.5,7980.0,0.5116194331848853,1.7716216216216216,20.82905982753561,29.95816464237517,28.859649122807017
129,STA_ES1270A_128,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,13,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.2,376.0,10.4,1008.7,4140.0,0.4989370629370629,2.355244755244755,16.84120111467877,38.41818181818182,27.795804195804195
130,STA_ES1270A_129,STA_ES1270A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,14,18.0,STA_ES1270A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0,174.0,8.9,1016.7,5340.0,0.5790700808355795,2.316711590296496,22.87884096845013,33.88274932614555,33.23315363881402
131,STA-BG0043A_130,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,3,363.0,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,33.0,10.3,1013.3,4080.0,0.582129759887165,13.595098866497176,34.59258063935484,33.21715492539437,25.089097316586745
132,STA-BG0043A_131,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,4,363.0,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.4,20.0,9.1,1023.4,7860.0,0.434065420529595,10.58899999665625,35.73428570964286,47.79841121052959,23.2961059155919
133,STA-BG0043A_132,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,6,363.0,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.4,77.0,10.6,1015.4,11820.0,0.2702232142857143,9.771434974245144,28.788999995,57.20365527019316,19.18845237751488
134,STA-BG0043A_133,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,7,363.0,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.4,31.0,11.3,1011.7,15780.0,0.2071570014144271,10.48571834658606,16.800322577741934,55.68798307029619,15.768636360014204
135,STA-BG0043A_134,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,8,363.0,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.1,90.0,7.7,1015.4,15240.0,0.1887918486171761,10.50937317473761,22.393333330666668,53.74105571417889,13.355291541880469
136,STA-BG0043A_135,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,9,363.0,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.3,31.0,8.2,1012.3,17700.0,0.1773661971830986,9.809348438427762,19.89612902903226,69.42294365766197,13.067807634413011
137,STA-BG0043A_136,STA-BG0043A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,10,363.0,STA-BG0043A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.9,45.0,9.9,1015.2,21900.0,0.1947464788732394,12.491366194450704,22.11258064290323,71.44387323518309,13.2756920870339
