idx,AirQualityStation,img_path,s5p_path,Month,Altitude,rural,rural-nearcity,rural-regional,suburban,urban,background,industrial,traffic,o3,no2,pm10
122,STA_ES1911A_122,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,320,0,0,0,1,0,0,1,0,55.90363349131122,6.943485086342229,7.550675675675675
123,STA_ES1911A_123,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,320,0,0,0,1,0,0,1,0,45.75449101796407,8.813278008298756,5.865131578947368
124,STA_ES1911A_124,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,320,0,0,0,1,0,0,1,0,35.16981132075472,12.462566844919786,7.529569892473118
125,STA_ES1911A_125,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,320,0,0,0,1,0,0,1,0,46.25672043010753,9.93640054127199,4.487903225806452
126,STA_ES1911A_126,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,320,0,0,0,1,0,0,1,0,54.278688524590166,11.658718330849478,6.375234521575985
127,STA_ES1911A_127,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,320,0,0,0,1,0,0,1,0,70.51347708894879,9.639300134589504,8.012096774193548
128,STA_ES1911A_128,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,320,0,0,0,1,0,0,1,0,75.50347705146037,6.244784422809458,4.865277777777778
129,STA_ES1911A_129,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,320,0,0,0,1,0,0,1,0,61.91239892183288,6.349056603773585,3.7553763440860215
130,STA_ES1911A_130,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,320,0,0,0,1,0,0,1,0,65.09888579387187,6.296657381615599,5.652777777777778
131,STA_ES1911A_131,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,320,0,0,0,1,0,0,1,0,67.2560975609756,5.242547425474255,6.741935483870968
132,STA_ES1911A_132,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,320,0,0,0,1,0,0,1,0,59.848348348348345,4.479674796747967,8.838709677419354
133,STA_ES1911A_133,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,320,0,0,0,1,0,0,1,0,69.07051282051282,4.627338129496403,6.903597122302158
134,STA_ES1911A_134,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,320,0,0,0,1,0,0,1,0,60.39506172839506,6.188933873144399,4.970331588132635
135,STA_ES1911A_135,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,320,0,0,0,1,0,0,1,0,74.01949860724234,6.232590529247911,3.922222222222222
136,STA_ES1911A_136,STA_ES1911A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES1911A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,320,0,0,0,1,0,0,1,0,55.24360699865411,8.896505376344086,8.423943661971832
137,STA-NL00918_137,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,1,1,0,0,0,0,1,0,0,44.201168474266304,11.70396505032258,15.288607238927575
138,STA-NL00918_138,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,1,1,0,0,0,0,1,0,0,23.32211864043785,16.66129706764296,17.536823525735294
139,STA-NL00918_139,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,1,1,0,0,0,0,1,0,0,38.76568520648576,14.24077956627688,12.106559136344089
140,STA-NL00918_140,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,1,1,0,0,0,0,1,0,0,48.72480271680272,11.828857522795698,16.80333332973118
141,STA-NL00918_141,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,1,1,0,0,0,0,1,0,0,34.5676625348452,21.243333329192826,24.070718558892217
142,STA-NL00918_142,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,1,1,0,0,0,0,1,0,0,65.07279890846468,7.295600536140352,15.401182792392474
143,STA-NL00918_143,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,1,1,0,0,0,0,1,0,0,70.4120224676264,7.670152773777778,20.140709315326845
144,STA-NL00918_144,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,1,1,0,0,0,0,1,0,0,68.03700409923393,6.205781667439353,11.611253403065396
145,STA-NL00918_145,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,1,1,0,0,0,0,1,0,0,68.7773293725371,7.127214072565983,12.276457396203288
146,STA-NL00918_146,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,1,1,0,0,0,0,1,0,0,64.65123679829563,7.1290188135215065,13.005300542855192
147,STA-NL00918_147,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,1,1,0,0,0,0,1,0,0,61.34923835963328,8.474793384545455,14.087842562405248
148,STA-NL00918_148,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,1,1,0,0,0,0,1,0,0,49.709845501320224,7.1852499962500005,10.145263905249644
149,STA-NL00918_149,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,1,1,0,0,0,0,1,0,0,41.4678154641384,8.806908598642474,9.094086018346774
150,STA-NL00918_150,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,1,1,0,0,0,0,1,0,0,31.0284039515678,13.747517430292888,12.156480443994411
151,STA-NL00918_151,STA-NL00918/S2B_MSIL2A_20200326T104639_N0214_R051_T31UFU_20200326T141923.npy,STA-NL00918/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,1,1,0,0,0,0,1,0,0,38.65506811623978,15.067183284407008,12.461440104279946
152,STA_ES0014R_152,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,470,1,0,0,0,0,1,0,0,69.12176151318428,4.595650402330623,13.035714285714286
153,STA_ES0014R_153,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,470,1,0,0,0,0,1,0,0,53.98706293262938,4.678244377654495,8.0
154,STA_ES0014R_154,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,470,1,0,0,0,0,1,0,0,43.91180216363144,5.162078799932066,9.066666666666666
155,STA_ES0014R_155,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,470,1,0,0,0,0,1,0,0,54.66726657205683,3.861799725723952,8.5
156,STA_ES0014R_156,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,470,1,0,0,0,0,1,0,0,74.35801503288722,3.6038461500904977,14.428571428571429
157,STA_ES0014R_157,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,470,1,0,0,0,0,1,0,0,87.56543977912044,2.5806512854545454,12.935483870967742
158,STA_ES0014R_158,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,470,1,0,0,0,0,1,0,0,91.12256661642355,2.052125871230769,12.607142857142858
159,STA_ES0014R_159,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,470,1,0,0,0,0,1,0,0,88.01964721440977,1.2798915968428184,9.166666666666666
160,STA_ES0014R_160,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,470,1,0,0,0,0,1,0,0,98.77288855973607,1.503126841637168,14.766666666666667
161,STA_ES0014R_161,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,470,1,0,0,0,0,1,0,0,100.8986956489674,1.665893585770805,20.666666666666668
162,STA_ES0014R_162,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,470,1,0,0,0,0,1,0,0,89.1604884628087,1.836070458197832,15.548387096774194
163,STA_ES0014R_163,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,470,1,0,0,0,0,1,0,0,83.07012604638656,2.068970377531735,13.37037037037037
164,STA_ES0014R_164,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,470,1,0,0,0,0,1,0,0,66.73605404963514,2.20583673170068,11.689655172413794
165,STA_ES0014R_165,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,470,1,0,0,0,0,1,0,0,63.06212884704482,1.856437584628331,4.896551724137931
166,STA_ES0014R_166,STA_ES0014R/S2A_MSIL2A_20200719T105031_N0214_R051_T31TCF_20200719T134605.npy,STA_ES0014R/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,470,1,0,0,0,0,1,0,0,50.6650339172456,3.572598635891157,12.137931034482758
167,STA_ES1635A_167,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,45,0,0,0,0,1,0,0,1,56.09594594594594,23.38783783783784,18.633333333333333
168,STA_ES1635A_168,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,45,0,0,0,0,1,0,0,1,43.29189944134078,31.14385474860336,15.366666666666667
169,STA_ES1635A_169,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,45,0,0,0,0,1,0,0,1,32.06207827260459,40.634278002699055,20.13793103448276
170,STA_ES1635A_170,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,45,0,0,0,0,1,0,0,1,44.147098515519566,34.394062078272604,20.70967741935484
171,STA_ES1635A_171,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,45,0,0,0,0,1,0,0,1,58.21641791044776,37.17611940298507,28.142857142857142
172,STA_ES1635A_172,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,45,0,0,0,0,1,0,0,1,71.10960757780785,29.427027027027027,26.166666666666668
173,STA_ES1635A_173,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,45,0,0,0,0,1,0,0,1,80.02237762237762,16.825174825174827,15.333333333333334
174,STA_ES1635A_174,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,45,0,0,0,0,1,0,0,1,77.4804318488529,12.80945945945946,17.387096774193548
175,STA_ES1635A_175,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,45,0,0,0,0,1,0,0,1,75.65877437325905,13.954038997214484,23.1
176,STA_ES1635A_176,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,45,0,0,0,0,1,0,0,1,64.57702702702703,12.72027027027027,27.51851851851852
177,STA_ES1635A_177,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,45,0,0,0,0,1,0,0,1,58.29419703103914,15.774628879892038,25.35483870967742
178,STA_ES1635A_178,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,45,0,0,0,0,1,0,0,1,57.98884239888424,17.538354253835426,24.3
179,STA_ES1635A_179,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,45,0,0,0,0,1,0,0,1,51.22341857335128,29.82907133243607,29.6
180,STA_ES1635A_180,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,45,0,0,0,0,1,0,0,1,51.14504881450488,21.503486750348674,12.117647058823527
181,STA_ES1635A_181,STA_ES1635A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SYH_20200719T134605.npy,STA_ES1635A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,45,0,0,0,0,1,0,0,1,37.064690026954175,34.649595687331534,18.32258064516129
182,STA_ES1432A_182,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,363,0,0,0,1,0,1,0,0,42.44338335607094,8.121253405994551,16.68596730163488
183,STA_ES1432A_183,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,363,0,0,0,1,0,1,0,0,39.791255289139634,10.82047685834502,18.044514105924765
184,STA_ES1432A_184,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,363,0,0,0,1,0,1,0,0,38.15416666666667,12.189583333333331,17.260483870416667
185,STA_ES1432A_185,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,363,0,0,0,1,0,1,0,0,35.559183673469384,15.862585034013604,21.181756755135137
186,STA_ES1432A_186,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,363,0,0,0,1,0,1,0,0,43.91778774289985,12.563527653213752,21.771535020834577
187,STA_ES1432A_187,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,363,0,0,0,1,0,1,0,0,49.31983805668016,7.265856950067477,16.773889634427995
188,STA_ES1432A_188,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,363,0,0,0,1,0,1,0,0,52.05710306406685,4.962395543175488,13.014066848830083
189,STA_ES1432A_189,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,7,363,0,0,0,1,0,1,0,0,54.41926729986432,4.180461329715061,13.829419700323887
190,STA_ES1432A_190,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,363,0,0,0,1,0,1,0,0,51.5391061452514,3.7405857740585775,14.485495115983264
191,STA_ES1432A_191,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,363,0,0,0,1,0,1,0,0,58.34506089309878,4.756427604871448,15.881029808617884
192,STA_ES1432A_192,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,10,363,0,0,0,1,0,1,0,0,57.26450742240216,4.426450742240216,14.267924525660378
193,STA_ES1432A_193,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,363,0,0,0,1,0,1,0,0,56.54689754689755,5.053391053391054,14.407771258269795
194,STA_ES1432A_194,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,363,0,0,0,1,0,1,0,0,34.83356070941337,7.47612551159618,13.64011064704011
195,STA_ES1432A_195,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,13,363,0,0,0,1,0,1,0,0,40.90376569037657,7.560669456066946,13.290529244791086
196,STA_ES1432A_196,STA_ES1432A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1432A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,363,0,0,0,1,0,1,0,0,34.97010869565217,12.402173913043478,16.881948421275073
197,STA_ES2019A_197,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,510,0,0,0,1,0,1,0,0,49.13411078717201,9.55921052631579,17.52173913043478
198,STA_ES2019A_198,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,510,0,0,0,1,0,1,0,0,26.34426229508197,24.621323529411764,14.675182481751824
199,STA_ES2019A_199,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,510,0,0,0,1,0,1,0,0,27.95692883895131,18.261410788381745,20.847619047619048
200,STA_ES2019A_200,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,510,0,0,0,1,0,1,0,0,61.90548780487805,9.364963503649635,20.58029197080292
201,STA_ES2019A_201,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,6,510,0,0,0,1,0,1,0,0,87.12445730824892,5.46927374301676,9.743732590529248
202,STA_ES2019A_202,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,8,510,0,0,0,1,0,1,0,0,76.84600760456274,13.094594594594597,24.509635974304068
203,STA_ES2019A_203,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,9,510,0,0,0,1,0,1,0,0,62.19376693766937,15.408163265306122,37.36040609137056
204,STA_ES2019A_204,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,11,510,0,0,0,1,0,1,0,0,58.01729559748428,5.40661938534279,20.00228832951945
205,STA_ES2019A_205,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,12,510,0,0,0,1,0,1,0,0,50.58741258741259,5.236486486486487,8.670520231213873
206,STA_ES2019A_206,STA_ES2019A/S2B_MSIL2A_20200215T105029_N0214_R051_T30SYJ_20200215T141800.npy,STA_ES2019A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,14,510,0,0,0,1,0,1,0,0,42.15476190476191,8.148450244698205,10.219869706840392
207,STA_PL0239A_207,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,245,0,0,0,0,1,1,0,0,33.61873068178764,24.877428583270525,61.00714162500673
208,STA_PL0239A_208,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,0,245,0,0,0,0,1,1,0,0,33.61873068178764,24.877428583270525,56.10322580258065
209,STA_PL0239A_209,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,245,0,0,0,0,1,1,0,0,20.97233063551389,26.463996079666664,85.25216462140278
210,STA_PL0239A_210,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,1,245,0,0,0,0,1,1,0,0,20.97233063551389,26.463996079666664,81.50333332966667
211,STA_PL0239A_211,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,245,0,0,0,0,1,1,0,0,28.20343494043056,20.77146100624495,50.83372358517473
212,STA_PL0239A_212,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,2,245,0,0,0,0,1,1,0,0,28.20343494043056,20.77146100624495,57.02413792586207
213,STA_PL0239A_213,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,245,0,0,0,0,1,1,0,0,31.56645844804845,26.508774477873487,87.91051510408603
214,STA_PL0239A_214,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,3,245,0,0,0,0,1,1,0,0,31.56645844804845,26.508774477873487,82.12333332866666
215,STA_PL0239A_215,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,245,0,0,0,0,1,1,0,0,38.51312971222388,24.93270582359165,68.57840071059525
216,STA_PL0239A_216,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,4,245,0,0,0,0,1,1,0,0,38.51312971222388,24.93270582359165,77.04545454045454
217,STA_PL0239A_217,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_monthly_europe_2018_2020_005dg.netcdf,5,245,0,0,0,0,1,1,0,0,51.688668974032254,19.28094060295148,58.90675948522207
